2.782431728903402290e-01,1.220831924247547939e-01,2.697118374680395059e-01,1.532555673382820505e-01,6.191750821267794080e-01,2.115207655972026479e-01,8.903467666354263066e-02,1.689860834990059846e-01,2.439393939393939004e-01,3.117101937657962285e-01,3.972478725330435417e-02,1.506806930693069257e-01,4.038071903123970768e-02,1.824437147691997108e-02,1.426726042764387969e-01,1.344969507615585980e-01,4.803030303030302040e-02,1.915135442318620651e-01,5.822592446670794841e-02,7.642717963600181852e-02,2.173603699750977780e-01,2.414712153518123738e-01,2.111160914388166554e-01,1.018236335037357304e-01,5.673436120355904722e-01,1.899758418953924888e-01,1.430511182108626378e-01,3.969072164948453940e-01,1.610486891385767838e-01,1.999868818050635766e-01
1.323299730228595372e-01,2.461954683801148569e-01,1.292930688964135655e-01,6.222693531283138291e-02,5.011558583769315511e-01,1.983313907122262465e-01,1.015463917525773058e-01,8.836978131212723520e-02,2.646464646464647963e-01,4.357624262847517027e-01,1.055585732391816078e-01,2.351043140028288292e-01,9.376619705036989827e-02,3.001131868255017821e-02,4.125845599483291548e-01,2.032925766815874280e-01,6.873737373737373590e-02,1.937867020268990159e-01,3.507626498564754280e-01,1.293202327156143250e-01,1.109925293489861797e-01,2.518656716417910779e-01,1.059315702973255835e-01,4.468147856861973133e-02,5.130068600149425562e-01,1.447642886942010765e-01,1.038338658146965021e-01,1.832989690721649467e-01,1.908141139365268080e-01,1.944116489571035555e-01
2.058308485967154655e-01,1.504903618532295595e-01,1.934904291341303928e-01,1.073594909862142094e-01,3.805815792675508735e-01,5.932151401754493653e-02,3.484067478912839487e-03,1.656560636182902516e-02,4.515151515151515360e-01,1.737573715248525996e-01,4.562737642585549397e-02,2.032797029702970160e-01,3.807190312396927651e-02,1.921561156373389340e-02,2.282013801543325004e-01,5.066542494066753749e-02,3.755050505050504684e-03,6.313695775715097436e-02,2.208870377666460327e-01,2.529607672429280002e-02,1.519032372821059740e-01,1.857675906183369197e-01,1.342696349419791879e-01,6.704679512386943485e-02,3.717313047612579302e-01,4.481376914942128420e-02,3.957667731629393136e-03,3.817869415807560729e-02,2.351665681056573920e-01,5.785123966942151696e-02
5.238771356902836018e-01,2.177882989516400913e-01,5.280215603621035703e-01,3.658536585365853577e-01,5.352232631707021238e-01,5.987976197779277809e-01,3.945641986879099838e-01,5.367793240556659740e-01,5.515151515151515138e-01,3.532013479359730201e-01,3.147202607278652420e-01,4.205710749646393576e-02,2.616972152853036526e-01,2.390707473692468277e-01,2.116803209028792487e-01,4.216210532640370379e-01,1.176262626262626204e-01,3.921197196438719335e-01,2.536725389767546246e-01,2.127883034147285413e-01,5.144076840981857135e-01,1.836353944562900686e-01,4.964888689675781008e-01,3.501769563507667882e-01,5.204781634177816363e-01,5.201366048646078877e-01,3.023961661341852958e-01,7.223367697594501591e-01,4.309087325054208328e-01,3.657352748261838982e-01
2.044109991007620475e-01,2.867771389922217917e-01,2.082786262179532333e-01,1.043054082714740122e-01,4.064971407713835472e-01,3.469725783694252441e-01,3.626991565135894713e-01,1.418489065606361732e-01,5.020202020202020332e-01,5.629738837405222629e-01,4.754662321202243053e-02,2.832832390381894716e-01,7.595533147999813939e-02,1.790817298533053936e-02,1.682700479314681585e-01,4.272538828972271552e-01,2.242424242424242431e-01,2.489107785565448094e-01,1.698091968255754924e-01,2.687906803200530992e-01,1.654215581643543320e-01,4.248400852878465583e-01,1.830270431794411845e-01,7.070880849390483169e-02,4.315017319839705712e-01,4.438784915252592667e-01,5.939297124600639854e-01,4.185567010309279024e-01,3.435836782968657577e-01,4.897022169749443710e-01
2.768233233943869220e-01,4.267839026039903505e-01,2.865731462925852346e-01,1.525768822905620437e-01,5.632072028227277372e-01,4.923624317526533178e-01,3.971415182755388962e-01,3.410039761431411520e-01,5.368686868686869396e-01,4.755686604886268931e-01,7.046894803548794939e-02,1.566478076379066442e-01,7.067803797766575302e-02,3.423247752139529920e-02,1.791481116361287318e-01,2.728392465527083033e-01,1.182575757575757419e-01,2.839552945633642689e-01,1.254854505543985810e-01,1.631427663308596954e-01,2.586268231945926255e-01,4.832089552238806318e-01,2.733701877583544770e-01,1.279984270546598579e-01,7.235617740949534804e-01,4.919036392389711798e-01,5.017571884984025621e-01,6.793814432989691010e-01,3.630987581312833390e-01,4.542830906467270613e-01
3.250982062568034681e-01,2.536354413256678431e-01,3.085481307442471399e-01,1.888441145281017919e-01,3.083100133836234047e-01,1.287651064351880148e-01,3.327085285848171980e-02,5.670974155069582329e-02,2.797979797979798233e-01,1.882898062342039935e-01,3.874705775846459116e-02,1.095960042432814613e-01,3.477359468501155931e-02,2.074718246986353987e-02,9.810653703640750956e-02,5.194971009703488324e-02,2.304797979797979651e-02,9.119151354423185585e-02,6.455788821973322544e-02,2.809446816743364078e-02,2.689434364994663929e-01,3.081023454157783004e-01,2.484685492305393484e-01,1.328893039716869673e-01,3.024519459349317430e-01,1.045007810150284933e-01,6.481629392971247072e-02,1.753951890034364525e-01,1.575004928050463548e-01,1.100616555162009513e-01
3.781059207723981852e-01,2.448427460263780109e-01,3.623108285536590367e-01,2.300742311770943571e-01,4.384961674169607360e-01,1.824121219557082452e-01,6.096532333645735685e-02,1.879224652087475300e-01,3.636363636363636465e-01,1.377422072451559565e-01,5.786710121310880556e-02,1.893564356435643581e-01,5.352683409508552509e-02,3.264487353333408309e-02,1.144576265424754324e-01,8.597951152101421246e-02,1.837373737373737201e-02,1.718696722864178628e-01,7.905104969887995214e-02,2.802537208241781541e-02,2.909996442547135853e-01,2.926439232409382418e-01,2.698839583644603857e-01,1.495526936688950093e-01,3.425253005501596171e-01,1.323456646389382374e-01,5.309904153354632478e-02,2.915807560137457233e-01,1.653853735462251784e-01,6.060606060606060774e-02
3.340905863978417822e-01,2.120392289482583292e-01,3.178080298528090930e-01,1.983881230116649186e-01,2.685241513566127836e-01,1.213729219066314868e-01,8.280224929709466275e-02,1.463220675944333915e-01,3.303030303030303205e-01,1.899747262005055948e-01,1.005612891544450382e-01,1.515647100424328264e-01,8.891297177590351541e-02,4.844620263803749854e-02,2.129041030696535719e-01,8.034668188782406739e-02,4.060606060606060386e-02,1.713582117825345752e-01,1.712162998818033133e-01,6.685737186131035514e-02,2.749911063678406320e-01,2.547974413646055813e-01,2.529508441655460849e-01,1.388124262681871834e-01,3.282619031447394642e-01,9.499277197271784046e-02,8.921725239616613845e-02,2.561168384879725091e-01,2.286615414941849389e-01,1.134723861996589367e-01
6.682285011122155449e-01,3.655732160973959033e-01,6.517172275585654262e-01,5.261930010604454200e-01,4.176907166321937037e-01,3.009631310962517792e-01,3.683223992502343003e-01,5.740556660039761727e-01,2.494949494949495472e-01,1.400589721988207970e-01,2.001810610175628891e-01,2.211810466760961713e-01,1.783442491636432203e-01,1.402470685359302749e-01,1.276132848352992954e-01,1.389281100730014873e-01,8.042929292929293372e-02,2.777041106270126680e-01,3.388304159396636484e-02,4.526484529386564509e-02,6.314478833155460213e-01,5.343816631130064998e-01,5.866328004382688199e-01,4.514353126228863311e-01,4.457651293893907241e-01,2.743836772710073202e-01,3.513578274760383868e-01,7.835051546391753607e-01,1.385767790262172894e-01,1.260002623638987185e-01
3.075867291400445347e-01,3.757186337504226925e-01,3.082717158454841844e-01,1.763308589607635035e-01,4.756053047816035662e-01,3.255015029752776345e-01,2.490627928772258526e-01,2.703280318091451084e-01,3.333333333333332593e-01,2.997051390058973475e-01,3.675538656527248954e-02,5.109618104667611183e-02,3.712952928426706961e-02,2.188652180247217804e-02,1.242138899275928854e-01,1.512452308709105742e-01,7.699494949494949114e-02,2.390604281113846985e-01,8.285022795069509061e-02,7.919102303663475007e-02,2.703664176449661616e-01,3.731343283582090331e-01,2.833308431694805951e-01,1.364530082579630266e-01,6.101338042518508198e-01,3.834347197562845144e-01,4.017571884984025843e-01,7.759450171821306030e-01,2.448255470136014855e-01,3.414666141938869637e-01
1.637086468834303421e-01,1.944538383496786649e-01,1.577638034690070357e-01,7.893955461293743203e-02,5.206229468305147989e-01,1.774124286853567267e-01,1.556466729147141202e-02,6.043737574552684316e-02,3.676767676767676019e-01,3.062342038753160800e-01,2.889733840304180984e-02,1.198948019801980153e-01,2.125053008528483139e-02,9.447177613663105752e-03,1.631709555699085434e-01,4.362814311893532804e-02,7.113636363636363646e-03,9.418450464103049480e-02,1.004390161535431009e-01,6.654643947873914445e-02,1.277125578086090174e-01,2.073560767590618692e-01,1.148463568902833853e-01,5.166142351553282275e-02,4.274264755824219719e-01,8.538774242997546060e-02,2.107827476038338921e-02,1.534020618556700966e-01,2.069781194559432436e-01,1.813590449954086137e-01
6.899995267168346214e-01,4.288129861345958416e-01,6.786676801879621967e-01,5.664899257688228440e-01,5.899744494464047584e-01,2.960554567204466414e-01,5.714620431115275956e-01,6.903578528827037930e-01,3.363636363636364202e-01,1.320556023588881356e-01,3.854789063914538239e-01,1.979756011315417230e-01,3.258728737690241850e-01,2.837104359747327775e-01,2.919060407247509592e-01,2.002132964821101702e-01,1.312626262626262474e-01,4.648607690850539709e-01,4.584341757190298072e-02,1.155355637549576320e-01,6.232657417289220181e-01,3.832622601279317420e-01,5.761741122565864348e-01,4.526641761698780853e-01,4.742919242002308078e-01,1.785274228444470312e-01,3.280351437699680628e-01,7.615120274914090048e-01,9.757539917208751801e-02,1.056670602125148184e-01
4.940602962752615457e-01,5.360162326682447187e-01,4.886324372883699141e-01,3.412513255567338200e-01,4.634383744981140918e-01,2.920679712901049219e-01,3.940955951265228685e-01,3.278827037773359709e-01,1.252525252525252819e-01,1.832350463352991898e-01,1.514032228861125762e-01,2.888083451202262952e-01,1.418272628751826026e-01,9.661597540521256466e-02,1.000000000000000000e+00,6.256045903806290998e-01,3.631313131313131382e-01,7.438908884258381704e-01,1.951370518376765451e-01,4.030098254632892840e-01,3.607257203842049176e-01,4.277718550106610618e-01,3.485731361123562411e-01,2.054168305151395924e-01,3.608639543571282582e-01,1.474808627062898225e-01,2.238817891373801883e-01,3.776632302405498187e-01,7.490636704119868483e-03,8.618654073199533139e-02
6.014955748024044535e-01,3.902603990530942868e-01,5.957432105590492188e-01,4.494167550371155340e-01,5.729407470495195831e-01,4.310165020550886239e-01,4.625117150890346029e-01,6.356858846918489458e-01,5.095959595959596022e-01,2.112468407750633936e-01,2.296215824732934785e-01,9.430251060820370179e-02,1.803703529190029964e-01,1.629217890242398992e-01,1.508311520549342200e-01,2.839546970288701622e-01,9.676767676767676629e-02,3.898465618488350382e-01,2.056903247593853679e-01,1.270055138675842688e-01,5.563856278904304453e-01,3.600746268656717097e-01,5.084416554609292316e-01,3.745084545812032983e-01,4.973850438090062775e-01,3.853751297649192775e-01,3.597444089456869332e-01,8.350515463917526082e-01,4.037058939483540998e-01,2.134330316148498885e-01
3.440295328695158195e-01,4.206966520121743214e-01,3.636929030474742586e-01,2.130222693531283462e-01,5.157561747171188760e-01,5.564689282866082110e-01,5.002343017806935022e-01,4.300695825049701271e-01,4.489898989898989390e-01,4.835720303285595545e-01,2.144124569980082884e-01,2.006276520509193695e-01,2.174998822032700729e-01,1.008184565500804958e-01,2.615494441989325569e-01,5.130231021119355805e-01,1.742171717171716872e-01,3.500663004356885932e-01,1.282996566668542782e-01,1.802785954147838043e-01,3.464959089292067862e-01,4.661513859275054905e-01,3.420987100951242144e-01,1.903018088871411551e-01,6.305100862595937050e-01,5.796101716292653139e-01,5.528753993610224793e-01,6.134020618556701443e-01,2.521190616991918487e-01,3.814771087498360358e-01
3.885181504093899174e-01,1.183632059519783009e-01,3.721926611844379451e-01,2.410604453870625608e-01,2.082978464533399299e-01,1.532421323845162831e-01,7.949859418931583266e-02,1.320576540755467043e-01,3.338383838383839342e-01,1.154170176916597956e-01,2.418975194640592824e-02,1.155852192362093189e-02,2.737596004334919703e-02,2.039230628429691133e-02,1.121460380052350658e-01,9.461651695857242750e-02,3.916666666666666213e-02,1.734229967796931116e-01,1.208420104688467250e-01,3.013280267540040941e-02,2.942013518320881760e-01,9.888059701492540876e-02,2.693859255939041186e-01,1.557953204876130759e-01,2.813964545269306283e-01,1.420477146821123304e-01,1.087859424920127743e-01,2.810309278350515694e-01,1.817465010841711193e-01,8.277581004853729052e-02
2.280751573666524590e-01,2.553263442678389561e-01,2.174694216018243642e-01,1.223329798515376404e-01,3.450541428397615462e-01,1.317097110606711141e-01,6.684629803186503683e-02,8.141153081510933698e-02,3.974747474747475362e-01,2.154591406908172857e-01,8.412094875973200048e-02,1.723391089108910479e-01,6.917023983414222199e-02,3.410173366355496311e-02,1.274773090389910435e-01,1.305915222158801070e-01,5.249999999999999806e-02,1.022542148134116258e-01,9.692125851297349326e-02,7.518345010571700349e-02,1.963713980789754121e-01,3.323560767590618692e-01,1.772498630409881093e-01,9.260715690129768529e-02,3.615431637573863766e-01,1.409804891773631941e-01,1.157348242811501726e-01,1.840549828178694447e-01,2.393061304947762258e-01,1.716515807424899287e-01
4.046097780301954328e-01,8.065607034156239141e-01,4.140004146223481563e-01,2.551007423117709338e-01,5.327898771140042733e-01,4.432856879946016071e-01,4.102624179943767380e-01,4.174453280318091153e-01,5.207070707070706739e-01,3.483572030328561109e-01,4.722071338040919469e-02,2.028376944837340656e-01,5.399802101493663548e-02,3.029148409220804028e-02,1.234660230478974718e-01,1.750533241205275425e-01,7.295454545454545248e-02,1.935972722106459598e-01,2.905667811110483612e-02,8.513328634799552375e-02,3.756670224119529333e-01,1.000000000000000000e+00,3.779570695751779952e-01,2.088576484467165040e-01,7.955579705223118081e-01,5.133451698343860503e-01,4.555111821086262336e-01,6.920962199312714613e-01,3.837965700768776189e-01,4.287026105207923377e-01
2.929149510151924374e-01,2.877916807575243707e-01,2.798009812728906587e-01,1.670413573700954002e-01,1.478282029443972467e-01,1.244095454266609391e-01,1.138472352389878067e-01,1.426441351888667886e-01,1.989898989898990500e-01,1.164700926705981576e-01,3.288068078942602696e-02,7.178217821782180430e-02,2.256985346086792799e-02,1.884205768419008192e-02,1.446782472719855828e-01,9.521735211944604149e-02,3.949494949494949253e-02,1.603144534949801081e-01,4.288850115382451811e-02,2.685073863714882575e-02,2.479544646033440269e-01,3.163646055437100424e-01,2.225708451616116301e-01,1.234762092017302332e-01,3.873531209671942088e-01,1.641683887805493458e-01,1.498402555910543221e-01,3.591065292096219941e-01,1.320717524147447808e-01,9.320477502295687611e-02
2.474797671446827274e-01,1.481230977341899679e-01,2.417939326929722244e-01,1.351007423117709383e-01,2.259398953643996233e-01,1.805103981350837106e-01,1.602389878163074100e-01,1.259443339960238661e-01,2.959595959595959780e-01,2.438921651221568343e-01,5.616512764801737806e-02,1.040266973125883870e-01,6.313904726004807011e-02,2.457610973518765951e-02,9.151171091545703962e-02,2.103523898218523924e-01,1.096969696969696817e-01,2.059102102670960222e-01,1.593966342094895183e-01,1.287674640354877498e-01,1.849875489149769292e-01,1.937633262260127776e-01,1.854674037551671262e-01,8.471785292961069025e-02,2.134755145011206778e-01,2.093799419817407581e-01,2.456869009584664587e-01,3.140893470790377950e-01,2.191996846047703507e-01,2.177620359438541819e-01
1.977850347863126523e-01,3.956712884680418929e-01,1.876857162601064943e-01,1.004453870625662687e-01,4.780386908383016387e-01,1.239187779890804086e-01,2.098172446110590020e-02,5.347912524850894495e-02,2.803030303030303871e-01,2.417860151642798883e-01,6.337135614702152364e-02,2.912393917963224665e-01,5.706073599396881829e-02,2.276437341940014403e-02,1.765985654553489381e-01,5.400006008351609238e-02,1.760606060606060425e-02,1.166698238302708857e-01,2.681657004559013235e-01,4.025537913021848963e-02,1.575951618641052709e-01,4.504264392324094368e-01,1.436824543054933123e-01,6.704679512386943485e-02,3.873531209671942088e-01,8.102181991054710486e-02,2.861022364217252409e-02,1.479725085910653104e-01,2.781391681450817721e-01,1.061917880099698674e-01
4.031899285342420147e-01,3.845113290497124137e-01,4.084721166470873799e-01,2.797879109225874794e-01,6.021413797298942328e-01,4.224280718974295912e-01,3.566073102155575825e-01,4.215208747514910259e-01,5.176767676767677351e-01,3.934288121314239994e-01,4.557305812058662919e-01,1.884724186704384574e-01,4.083777034349526103e-01,3.169567312541324289e-01,2.204507597647618611e-01,2.751674828010935436e-01,1.134595959595959408e-01,4.051903769653343312e-01,1.730455338548995137e-01,1.699832787474261642e-01,5.421558164354323139e-01,4.165778251599147053e-01,5.313511629065192921e-01,3.840935902477388697e-01,5.469673300278475869e-01,3.617991481600062453e-01,3.363418530351437452e-01,7.333333333333333925e-01,2.834614626453775266e-01,3.263806900170537761e-01
2.716172085758909449e-01,2.691917483936422384e-01,2.569967521249395537e-01,1.517709437963944974e-01,2.001460031634019199e-01,7.925894116925341626e-02,3.284910965323335763e-02,9.120278330019881974e-02,2.015151515151515360e-01,1.154170176916597956e-01,6.659424225964147293e-02,1.156736209335219451e-01,6.370447156386938037e-02,3.070239335970623845e-02,1.911819696094095022e-01,7.125905007961066961e-02,1.359343434343434145e-02,1.065163856791059016e-01,1.620701300163223668e-01,9.853101723256360578e-03,2.095339736748488280e-01,2.382729211087420973e-01,1.915434035559540060e-01,9.870232009437669707e-02,2.420023093119608726e-01,6.671129609686526907e-02,2.770766773162939428e-02,1.241237113402061942e-01,1.182732111176818535e-01,3.417289780926141551e-02
4.883808982914478736e-01,2.492390936760228159e-01,4.782668785847558057e-01,3.328525980911983262e-01,4.658717605548121643e-01,2.598613581988835075e-01,2.966260543580130915e-01,4.151590457256461031e-01,3.803030303030302539e-01,1.299494524010111896e-01,7.162773854789061811e-02,1.097507072135785050e-01,6.766244169061869096e-02,5.010851740200748111e-02,1.034775809905836563e-01,9.596839607053805898e-02,5.888888888888888645e-02,2.390604281113846985e-01,8.524230314628243599e-02,5.068888796760775278e-02,4.240483813589470685e-01,3.483475479744136960e-01,4.008665770207680557e-01,2.548171451042076097e-01,4.783671806017795181e-01,2.068574089705154662e-01,2.698083067092651999e-01,6.381443298969072808e-01,3.100729351468559658e-01,1.711268529450347686e-01
